id,floor,roomname,loc1,loc2,loceam,log_user,hostname,serial_number,processor,windows_version,windows_display_version,windows_install_date,manufacturer,model,total_ram,num_ram_slots,ram_per_slot,ram_speed,ram_type,ip_address,mac_address,office_name,office_version,citrix_name,citrix_version,status,taskfor,total_hdd_capacity,drive_types,timestamp
262,P2,Pod,POD_32,A,,Administrator,MLASHP00459,8CC0250F9Q,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.83,BCE9.2F84.ACAA,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (WDC WD5000LPLX-66ZNTT1),9/10/2025 6:42
263,P2,Pod,POD_32,B,,Administrator,MLASHP00460,6V3JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.225,C025.A591.480F,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/10/2025 6:43
264,P2,Pod,POD_32,F,,Administrator,MLASHP00461,484JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.124,C025.A591.45F5,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/10/2025 6:45
265,P2,Pod,POD_48,F,,Administrator,MLASHP00463,89N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.95.45,C025.A5C7.90C2,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/10/2025 6:55
266,P2,Pod,POD_48,B,,Administrator,MLASHP00464,J3N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.128,C025.A5C7.9058,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/10/2025 6:59
267,P2,Pod,POD_32,C,,Administrator,MLASHP00467,H8N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.241,C025.A5C7.9084,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/10/2025 7:19
268,P2,Pod,POD_48,A,,epmax_admin,MLASHP00381,9BN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,24.00 GB,2,8.00 GB > 16.00 GB,3200 MHz,DDR4,10.16.94.211,C025.A5C7.902E,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/10/2025 7:23
269,P2,Pod,POD_48,F,,Administrator,MLASHP00465,MXL44910XV,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,Microsoft Windows 11 Enterprise,24H2,,Hewlett-Packard,HP EliteDesk 800 G1 DM,16.00 GB,2,8.00 GB > 8.00 GB,1600 MHz,DDR3,10.16.94.106,40A8.F04D.7FD4,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LT012-1DG142),9/10/2025 7:30
270,P2,Pod,POD_48,D,,Administrator,MLASHP00466,F85JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.239,C025.A58A.6367,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/10/2025 7:31
271,P2,Pod,POD_48,A,,epmax_admin,MLASHP00381,9BN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.211,C025.A5C7.902E,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/11/2025 4:06
272,P2,Pod,POD_48,G,,Administrator,MLASHP00468,5BN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.123,C025.A5C7.9080,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/11/2025 4:09
273,P2,Pod,POD_48,F,,Administrator,MLASHP00463,89N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.95.45,C025.A5C7.90C2,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/11/2025 4:10
274,P2,Pod,POD_48,D,,Administrator,MLASHP00466,F85JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.239,C025.A58A.6367,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/11/2025 4:13
275,P2,Pod,POD_48,E,,Administrator,MLASHP00465,MXL44910XV,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,Microsoft Windows 11 Enterprise,24H2,,Hewlett-Packard,HP EliteDesk 800 G1 DM,16.00 GB,2,8.00 GB > 8.00 GB,1600 MHz,DDR3,10.16.94.106,40A8.F04D.7FD4,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LT012-1DG142),9/11/2025 4:14
276,P2,Pod,POD_48,B,,Administrator,MLASHP00464,J3N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.128,C025.A5C7.9058,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/11/2025 4:15
277,P2,Pod,POD_48,C,,Administrator,MLASHP00371,874JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.96,C025.A591.4307,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/11/2025 4:16
278,P2,Pod,POD_49,A,,Administrator,MLASHP00471,BQS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.159,C025.A5C8.0699,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/11/2025 4:29
279,P2,Pod,POD_49,D,,Administrator,MLASHP00472,J3K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.153,A4BB.6D80.6906,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/11/2025 4:30
280,P2,Pod,POD_49,B,,m.bautista,MLASHP00470,GZH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.34,A4BB.6D97.83C6,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/11/2025 4:33
281,P2,Pod,POD_49,C,,m.bautista,MLASHP00292,DLR91N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.232,A4BB.6D97.4F15,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/11/2025 4:36
282,P2,Pod,POD_49,F,,Administrator,MLASHP00469,1HMY3N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.95.42,A4BB.6D97.A574,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/11/2025 4:41
283,P2,Pod,POD_49,E,,epmax_admin,MLASHP00525,9TH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.146,A4BB.6D97.8600,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/11/2025 5:57
284,P2,Pod,POD_31,G,,Administrator,MLASHP00473,GSS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.103,C025.A5C8.069D,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/11/2025 6:30
285,P2,Pod,POD_28,G,,a.acosta,MLASHP00551,CZ4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.159,C025.A58A.63F8,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (WDC WD5000LPLX-66ZNTT1),9/13/2025 20:46
286,P2,Pod,POD_33,E,,a.acosta,MLASHP00410,DZH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.104,A4BB.6D97.A0FC,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/13/2025 20:48
287,P2,Pod,POD_13,F,,a.acosta,MLASHP00025,23K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.214,A4BB.6D80.67C4,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/20/2025 18:12
288,P2,Pod,POD_13,G,,a.acosta,MLASHP00484,8CC0250FGV,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.66,BCE9.2F85.D513,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (WDC WD5000LPLX-66ZNTT1),9/20/2025 18:13
289,P2,Pod,POD_13,A,,a.acosta,MLASHP00483,B4K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.145,A4BB.6D80.67EE,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/20/2025 18:16
290,P2,Pod,POD_14,G,,a.acosta,MLASHP00485,3CN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.187,C025.A5C7.9040,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/20/2025 18:30
292,P2,Pod,POD_14,B,,a.acosta,MLASHP00299,BCTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.72,A4BB.6D96.EC64,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/20/2025 18:37
293,P2,Pod,POD_14,C,,a.acosta,MLASHP00486,B7TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.119,A4BB.6D96.EC32,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/20/2025 18:39
294,P2,Pod,POD_14,F,,a.acosta,MLASHP00487,8VS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.90,C025.A5C8.0450,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/20/2025 18:42
295,P2,Pod,POD_15,C,,a.acosta,MLASHP00488,FVH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.158,A4BB.6D97.966B,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/20/2025 19:05
296,P2,Pod,POD_15,D,,a.acosta,MLASHP00490,MXL4490Y07,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,Microsoft Windows 11 Enterprise,24H2,,Hewlett-Packard,HP EliteDesk 800 G1 DM,16.00 GB,2,8.00 GB > 8.00 GB,1600 MHz,DDR3,10.16.94.117,40A8.F042.EDCD,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (WDC WD5000LPSX-60A6WT0),9/20/2025 19:07
297,P2,Pod,POD_15,B,,a.acosta,MLASHP00489,C85JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.195,C025.A58A.5D09,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/20/2025 19:08
298,P2,Pod,POD_15,C,,a.acosta,MLASHP00488,FVH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.158,A4BB.6D97.966B,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/20/2025 19:09
299,P2,Pod,POD_15,A,,a.acosta,MLASHP00491,8CC9220JJ3,Intel(R) Core(TM) i5-8600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G4 DM 65W,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.69,80E8.2C11.A56F,,,Not found,Not found,ACTIVE,RAM Upgrade 2,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/20/2025 19:18
300,P2,Pod,POD_01,B,,a.acosta,MLASHP00474,3LTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.105,A4BB.6D97.61FA,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/20/2025 20:53
301,P2,Pod,POD_01,A,,a.acosta,MLASHP00477,CDTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.35,A4BB.6D97.4834,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/20/2025 20:56
302,P2,Pod,POD_01,C,,a.acosta,MLASHP00482,17K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.138,A4BB.6D80.6FE9,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/20/2025 20:57
303,P2,Pod,POD_01,D,,a.acosta,MLASHP00479,CZSSNJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.129,C025.A591.48C0,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/20/2025 21:00
304,P2,Pod,POD_01,E,,a.acosta,MLASHP00478,C3N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.165,C025.A5C7.9030,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/20/2025 21:02
305,P2,Pod,POD_01,F,,a.acosta,MLASHP00476,6VS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.59,C025.A5C8.69EE,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/20/2025 21:02
306,P2,Pod,POD_01,G,,a.acosta,MLASHP00475,J2N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.107,C025.A5C7.9087,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/20/2025 21:03
307,P2,Pod,POD_02,B,,a.acosta,MLASHP00480,285JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.33,C025.A58A.6CBA,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/20/2025 21:18
308,P2,Pod,POD_02,A,,a.acosta,MLASHP00493,67TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.95.12,A4BB.6D97.4463,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/21/2025 17:41
309,P2,Pod,POD_02,B,,a.acosta,MLASHP00480,285JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.33,C025.A58A.6CBA,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/21/2025 17:45
310,P2,Pod,POD_02,D,,a.acosta,MLASHP00494,7KTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.54,A4BB.6D97.4152,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/21/2025 17:46
311,P2,Pod,POD_02,E,,a.acosta,MLASHP00495,F9TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.178,A4BB.6D97.4616,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/21/2025 17:46
312,P2,Pod,POD_02,F,,a.acosta,MLASHP00492,7NR91N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,2666 MHz,DDR4,10.16.92.216,A4BB.6D97.3A0E,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/21/2025 17:47
313,P2,Pod,POD_02,G,,Administrator,MLASHP00494,2UA5451NYW,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,Microsoft Windows 11 Enterprise,24H2,,Hewlett-Packard,HP EliteDesk 800 G1 DM,16.00 GB,2,8.00 GB > 8.00 GB,1600 MHz,DDR3,10.16.94.171,5065.F32F.43B1,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM000-1EJ162),9/21/2025 17:47
314,P2,Pod,POD_12,A,,a.acosta,MLASHP00498,8CC0250F9T,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.93.84,BCE9.2F85.D510,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/21/2025 21:06
315,P2,Pod,POD_12,G,,a.acosta,MLASHP00497,745JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.69,C025.A58A.7045,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/21/2025 21:06
316,P2,Pod,POD_02,C,,a.acosta,MLASHP00496,J0TSNJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.155,C025.A591.475F,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),9/21/2025 21:11
322,P2,Pod,POD_15,E,,a.acosta,,P2_POD_15_E,,,,,,,,0,,,,,,,,,,VACANT,VACANT,,,9/23/2025 17:23
325,P2,Pod,POD_15,F,,a.acosta,,P2_POD_15_F,,,,,,,,0,,,,,,,,,,VACANT,VACANT,,,9/23/2025 18:59
326,P2,Pod,POD_15,G,,a.acosta,,P2_POD_15_G,,,,,,,,0,,,,,,,,,,VACANT,VACANT,,,9/23/2025 18:59
327,P2,Pod,POD_22,C,,a.acosta,,P2_POD_22_C,,,,,,,,0,,,,,,,,,,VACANT,VACANT,,,9/23/2025 18:59
328,P2,Pod,POD_11,D,,a.acosta,MLASHP00575,13N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.64,C025.A5C7.9022,Not found,Not found,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/24/2025 20:11
329,P2,Pod,POD_12,C,,a.acosta,MLASHP00499,FBN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/21/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.202,C025.A5C7.908A,Not found,Not found,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/24/2025 20:16
330,P2,Pod,POD_12,B,,a.acosta,MLASHP00502,2J4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/21/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.53,C025.A588.FBC8,Not found,Not found,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/24/2025 20:18
331,P2,Pod,POD_12,E,,a.acosta,MLASHP00123,BPK2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.109,A4BB.6D80.D2E9,Not found,Not found,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/24/2025 20:19
332,P2,Pod,POD_12,D,,a.acosta,MLASHP00536,B2K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,9/21/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.219,A4BB.6D80.695C,Not found,Not found,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/24/2025 20:21
